Student_ID,Name,Gender,Age,Department,Year,Attendance,Study_Hours,Current_GPA
S0390,Kathleen Butler,Female,24,Commerce,4,59.32,3.1,2.1
S0391,Robert Keller,Female,22,Science,1,93.57,9.0,2.15
S0392,Mike James,Male,23,Engineering,4,72.98,9.2,2.43
S0393,Crystal Campbell,Female,21,Arts,3,82.66,4.2,3.38
S0394,Heather Wilson,Male,20,Commerce,1,57.6,7.3,3.28
S0395,Brian Weeks,Female,25,Arts,4,72.37,6.9,3.3
S0396,Michael Crawford,Male,20,Engineering,1,60.25,6.8,2.73
S0397,Jared Kelly,Female,25,Commerce,3,77.71,4.4,2.49
S0398,Cindy Walker,Female,24,Science,2,51.1,5.5,2.51
S0399,Ruth Young,Female,19,Science,1,89.92,6.5,3.5
S0400,Thomas Baker,Male,22,Arts,4,68.5,3.7,2.87
S0401,Daniel Wright,Male,20,Science,2,60.54,9.7,2.92
S0402,Ronald Carrillo,Female,25,Science,3,61.6,6.2,2.84
S0403,Robert Vazquez,Male,20,Arts,1,57.59,9.6,2.14
S0404,Michael Downs,Female,25,Commerce,4,66.8,4.1,2.65
S0405,Joshua Taylor,Male,24,Engineering,4,99.68,1.9,2.03
S0406,Spencer Johnson,Male,25,Science,3,53.28,6.3,2.87
S0407,Jessica Cox,Female,19,Commerce,4,55.94,6.2,3.29
S0408,Jennifer Brown,Male,23,Engineering,1,74.66,6.3,2.73
S0409,Christopher Hayden,Female,23,Science,2,57.5,1.9,3.38
S0410,David Perez,Male,21,Arts,1,52.12,4.3,2.31
S0411,Amanda Walters,Male,23,Commerce,1,50.37,7.0,2.72
S0412,Ruth Robles,Male,25,Commerce,4,86.26,4.5,2.14
S0413,Adam Welch,Male,23,Commerce,2,53.44,4.4,2.03
S0414,Anthony Nunez,Male,18,Engineering,3,89.62,5.1,2.81
S0415,Patrick Cortez,Male,18,Engineering,4,98.52,8.8,3.87
S0416,Cassandra Gill,Male,22,Engineering,1,79.13,8.0,3.07
S0417,Christina Davidson,Female,24,Engineering,3,65.51,6.0,3.65
S0418,Brandon Cline,Female,25,Engineering,4,91.16,6.4,3.28
S0419,James Martinez,Female,25,Science,1,75.39,7.4,3.39
S0420,William Cook,Male,24,Commerce,4,65.51,1.1,2.39
S0421,Cynthia Howell,Female,23,Arts,2,54.67,7.7,2.44
S0422,Nicole Knight,Female,24,Arts,3,50.35,7.1,2.99
S0423,Nicole Neal,Female,18,Commerce,2,83.1,4.4,2.81
S0424,Jordan Clark,Female,20,Arts,4,97.1,6.0,2.3
S0425,Michelle Rowland,Female,21,Science,2,96.26,2.1,2.82
S0426,Patrick Rodriguez,Female,23,Engineering,4,99.95,6.0,2.74
S0427,Erica Blake,Female,23,Engineering,1,71.17,1.3,3.98
S0428,Karen Banks,Female,18,Science,2,86.46,1.2,3.37
S0429,Melissa Patterson,Female,24,Commerce,1,57.82,3.5,2.23
S0430,Mr. Zachary Patterson DVM,Female,20,Arts,1,61.74,5.4,3.77
S0431,Jasmine Roberts,Male,18,Engineering,2,80.06,5.1,3.48
S0432,David Horton,Male,19,Science,1,65.26,1.5,2.89
S0433,Ann Willis DDS,Female,20,Science,2,81.02,2.4,2.11
S0434,Laura Morrow,Female,22,Commerce,4,81.82,2.2,3.31
S0435,Theresa Gutierrez,Male,19,Commerce,4,95.29,8.7,2.17
S0436,Jasmin Boyle,Female,23,Engineering,3,71.4,8.1,3.03
S0437,Kelli Sanchez,Male,21,Science,2,60.12,6.4,3.15
S0438,Felicia Thompson,Male,18,Science,4,93.23,3.0,3.12
S0439,Michael Smith,Male,25,Arts,2,91.9,1.0,3.2
S0440,Ashley Young,Male,19,Commerce,4,63.07,5.1,2.38
S0441,Amber Smith,Female,18,Science,2,63.89,1.9,3.29
S0442,Joshua Miller,Female,21,Engineering,2,68.3,5.1,2.14
S0443,Michelle Anderson,Female,25,Commerce,1,65.8,6.5,3.92
S0444,Robin Castillo,Male,18,Arts,1,91.68,1.1,3.41
S0445,Travis Lopez,Female,25,Arts,2,57.34,5.7,3.48
S0446,Wendy Smith,Female,24,Arts,1,69.37,7.1,2.13
S0447,Robin Sanders,Female,20,Commerce,4,69.17,5.4,2.01
S0448,Erin Lane,Male,21,Science,1,56.32,8.1,3.83
S0449,Stephanie Baker,Male,25,Commerce,4,85.68,6.6,3.82
S0450,Elizabeth Maxwell,Female,21,Science,4,61.45,1.5,3.29
S0451,Taylor Wilson,Female,19,Commerce,4,58.31,9.8,2.5
S0452,Kylie Thomas,Female,23,Arts,2,64.36,9.5,3.11
S0453,Karen Morgan,Female,24,Arts,4,57.21,6.7,2.21
S0454,Jessica Phelps,Male,25,Science,3,93.82,7.2,3.29
S0455,Steven Alexander,Male,23,Arts,2,51.6,9.6,3.49
S0456,Jason Beck,Female,22,Engineering,2,50.96,8.0,3.33
S0457,Amy Scott,Female,23,Engineering,1,71.24,1.7,2.7
S0458,Timothy Gonzalez,Female,18,Arts,3,67.11,4.9,2.19
S0459,Jared Maynard,Male,22,Commerce,3,63.14,8.5,3.48
S0460,Scott Meyer,Female,24,Engineering,2,71.7,2.2,3.74
S0461,Nicholas Marquez,Female,21,Engineering,2,97.58,7.0,2.6
S0462,Brian Pena,Female,22,Arts,2,87.37,9.4,2.81
S0463,Samuel Lloyd,Male,19,Commerce,4,79.9,8.4,3.62
S0464,Nicole Richardson,Female,22,Arts,3,93.12,7.1,3.35
S0465,Melissa Phelps,Male,22,Arts,1,87.7,6.3,2.06
S0466,David Robinson,Male,21,Commerce,2,86.56,6.9,2.35
S0467,Nicholas Gonzales,Male,18,Engineering,3,92.81,6.9,2.91
S0468,Tonya Moore,Female,24,Commerce,2,94.49,7.3,3.52
S0469,Rachel Mcdaniel,Male,22,Arts,2,86.63,3.6,3.36
S0470,Mark Hanson,Male,23,Arts,2,84.64,3.5,2.18
S0471,Ryan Vance,Male,20,Commerce,4,57.63,2.9,3.83
S0472,Mackenzie Kaufman,Female,19,Engineering,1,59.31,8.7,3.35
S0473,Joseph Jennings,Male,22,Arts,4,69.54,1.3,3.76
S0474,Ronnie Sellers,Female,20,Science,1,69.71,4.8,2.85
S0475,Roger Martinez,Male,22,Arts,1,72.87,6.3,3.05
S0476,Hannah Meza,Male,23,Engineering,4,61.46,1.5,3.02
S0477,Edward Carney,Male,25,Arts,1,89.07,1.0,3.67
S0478,Ethan Murphy,Male,25,Engineering,4,88.44,5.3,2.24
S0479,Lisa James,Female,22,Engineering,3,51.73,4.2,3.21
S0480,Alicia Schwartz,Female,18,Commerce,1,73.79,5.0,2.47
S0481,Timothy Davis,Male,22,Engineering,3,72.02,5.1,2.32
S0482,Lisa Miller,Male,23,Science,2,54.24,8.8,3.82
S0483,Jennifer Bishop,Female,24,Arts,2,79.86,6.3,2.0
S0484,Jeremiah Hill,Female,21,Science,3,50.16,6.8,2.22
S0485,Christine Cunningham,Male,18,Arts,1,73.75,7.4,3.23
S0486,Anthony Johnson,Male,19,Arts,1,77.1,8.1,3.41
S0487,Danielle Howell,Female,25,Science,3,87.93,7.5,3.99
S0488,Kayla Turner,Female,18,Science,3,55.2,4.2,3.14
S0489,Amber Hinton,Male,23,Science,1,56.45,6.5,2.57
S0490,James Martinez,Female,22,Science,2,90.69,1.4,2.23
S0491,Michelle Jacobs,Male,24,Commerce,2,84.38,3.1,3.02
S0492,Peter Lewis Jr.,Female,25,Arts,4,79.49,1.7,3.4
S0493,Michael Willis,Female,25,Arts,1,55.1,1.0,2.32
S0494,Michael Gutierrez,Female,20,Arts,1,88.2,3.3,3.6
S0495,Melissa Melendez,Female,19,Commerce,1,51.09,6.5,3.73
S0496,Amanda Taylor,Female,21,Arts,3,74.23,1.1,2.59
S0497,Terri Murray,Male,19,Engineering,3,59.39,7.2,2.26
S0498,Kelly Harris,Female,18,Engineering,1,58.36,6.0,2.76
S0499,Rebekah Davis,Female,19,Commerce,2,63.99,4.9,2.93
S0500,Debra Zimmerman,Male,19,Engineering,4,92.95,4.0,2.07
S0501,Jennifer Phillips,Female,21,Engineering,2,97.91,3.1,2.18
S0502,Michelle Adams,Male,23,Science,3,93.63,1.4,2.33
S0503,Sydney Weber,Female,19,Engineering,4,78.35,7.9,3.19
S0504,Micheal Garcia,Male,19,Arts,1,78.1,2.5,3.33
S0505,Jonathan Cunningham,Female,20,Engineering,3,87.33,3.1,2.11
S0506,Grace Long,Male,18,Science,1,85.55,2.6,2.4
S0507,Joshua Sanchez,Male,22,Engineering,4,86.25,3.3,3.65
S0508,John Walter,Female,18,Commerce,2,96.79,9.9,3.14
S0509,Kenneth Avila,Female,25,Commerce,1,81.63,3.2,3.8
S0510,Kimberly Perry,Female,19,Engineering,1,98.48,4.9,3.31
S0511,Kristen Waller,Female,19,Science,4,73.22,2.7,3.28
S0512,Dustin Hall,Male,25,Science,3,76.25,5.5,2.47
S0513,Susan Smith,Female,20,Engineering,4,90.19,9.5,2.98
S0514,Daniel Bond,Female,24,Arts,4,77.94,6.4,3.28
S0515,Kim Gonzalez,Male,22,Science,4,93.48,3.7,3.44
S0516,David Flores,Male,25,Science,4,60.65,4.2,3.48
S0517,Teresa Carter,Female,21,Engineering,2,86.08,9.4,3.73
S0518,Shelly Jones,Female,18,Commerce,3,61.97,7.5,3.04
S0519,Regina Green,Male,19,Engineering,1,65.57,9.5,2.69
S0520,Allison Paul,Male,21,Science,4,53.84,2.0,3.1
S0521,Connie Allen,Female,22,Commerce,2,98.28,4.6,3.25
S0522,William Diaz,Male,24,Science,2,51.32,5.7,2.68
S0523,Lee Trevino,Female,25,Engineering,2,95.26,7.8,2.45
S0524,Jessica Bennett,Male,24,Commerce,1,71.31,7.7,3.14
S0525,Nicholas Pineda,Female,22,Science,1,61.13,7.7,2.77
S0526,Joy Garcia,Female,21,Arts,1,87.4,6.7,3.5
S0527,Nicholas Montgomery,Male,24,Engineering,3,82.57,9.0,3.5
S0528,Alan Owens,Female,19,Commerce,1,73.96,5.3,3.55
S0529,Cassandra Stanton,Female,24,Engineering,3,57.57,3.1,2.19
S0530,Aaron Buckley,Female,24,Science,3,82.19,1.4,3.66
S0531,Monica Carlson,Male,23,Commerce,2,56.33,3.3,3.69
S0532,Kristen West,Male,23,Commerce,4,67.54,6.7,2.53
S0533,David Payne,Female,22,Commerce,4,82.47,4.1,3.53
S0534,Brenda Harris,Male,21,Commerce,3,91.19,1.5,2.99
S0535,Kevin Perry MD,Female,22,Engineering,2,59.79,9.7,3.18
S0536,David Ford,Male,20,Commerce,3,86.97,8.3,2.5
S0537,Mary Miller,Male,25,Arts,4,76.37,6.1,3.21
S0538,Angela Jones,Female,22,Arts,2,88.86,2.9,2.61
S0539,Kimberly Higgins,Female,20,Engineering,3,68.22,8.2,2.81
S0540,Ralph Trevino,Female,20,Engineering,3,93.21,2.7,3.78
S0541,Nicholas Barber,Female,19,Arts,4,57.27,6.9,2.74
S0542,Linda Anderson,Male,18,Science,1,83.58,6.3,2.44
S0543,Anna Bush,Male,18,Science,2,67.98,6.9,2.83
S0544,Dylan Smith,Female,22,Commerce,1,50.22,3.5,3.66
S0545,Mr. Robert Cervantes DVM,Male,19,Science,2,92.57,9.4,3.91
S0546,Diana Moreno,Male,19,Science,2,64.87,4.8,3.4
S0547,Kelly Campbell,Female,20,Engineering,4,58.76,4.7,3.87
S0548,Jacqueline Gonzalez,Male,22,Commerce,3,76.73,9.3,3.75
S0549,Linda Ali,Male,22,Science,4,50.12,7.5,3.04
S0550,Kenneth Gordon,Male,24,Engineering,4,94.42,3.6,2.26
S0551,Justin Benson,Male,21,Arts,1,71.8,8.6,3.53
S0552,Ryan Garrett,Female,21,Commerce,4,74.59,9.4,3.55
S0553,Sheri Clay,Female,19,Science,3,87.62,7.9,2.71
S0554,Jill Dean,Male,23,Arts,4,64.28,4.0,2.54
S0555,Robert Edwards,Female,20,Commerce,2,69.43,8.3,3.95
S0556,Amanda Mitchell,Female,25,Arts,2,76.57,1.0,3.88
S0557,Jessica Gutierrez,Female,23,Arts,2,59.58,4.5,2.18
S0558,Diane Taylor,Male,21,Commerce,2,92.15,2.4,2.11
S0559,Lori Sullivan,Male,20,Commerce,3,60.11,7.3,2.48
S0560,Alyssa Lopez,Female,22,Arts,2,90.29,5.2,2.96
S0561,Daniel Shelton,Male,18,Science,1,97.15,9.9,2.53
S0562,Julie Andersen,Male,21,Engineering,2,62.7,2.0,3.64
S0563,Stephen Rogers,Male,23,Commerce,4,52.65,3.9,3.62
S0564,Rose Brown,Female,23,Science,4,65.33,3.3,2.82
S0565,Thomas Price,Male,19,Commerce,3,85.35,2.4,3.5
S0566,John Smith,Female,20,Science,4,99.68,3.2,3.42
S0567,Austin Buchanan,Female,23,Commerce,2,74.18,1.5,2.44
S0568,Stephen Wagner,Male,22,Science,4,81.96,2.9,2.63
S0569,Mitchell Goodman,Female,21,Arts,2,51.14,7.0,2.26
S0570,Raymond Dougherty,Female,22,Arts,2,51.38,8.8,2.47
S0571,Courtney Miller,Female,25,Engineering,2,66.64,6.9,2.26
S0572,Brenda Jackson,Female,23,Science,2,74.61,2.5,3.69
S0573,Carol Wallace,Male,21,Arts,4,76.13,4.1,2.36
S0574,Alan Ray,Female,19,Engineering,3,55.38,9.7,4.0
S0575,Angela Larson DVM,Female,23,Engineering,2,57.33,7.6,2.37
S0576,Michael Fitzpatrick,Male,20,Commerce,2,68.32,4.9,3.25
S0577,Ryan Tanner,Female,21,Engineering,3,65.51,2.7,2.96
S0578,Jeremy White,Male,22,Science,3,50.38,7.0,2.83
S0579,Sandra Smith,Female,23,Engineering,2,62.7,9.1,2.93
S0580,Tyler Zhang,Female,20,Commerce,3,81.42,2.7,2.85
S0581,Alvin Jackson,Female,25,Science,3,54.88,3.1,3.34
S0582,Nancy Gomez,Male,18,Science,3,96.2,8.5,3.84
S0583,Heather Steele,Female,22,Arts,2,80.34,5.5,2.81
S0584,Dr. Kevin Dunn,Male,25,Science,4,89.0,9.2,2.59
S0585,Jane Morris,Female,21,Science,3,82.58,4.1,3.79
S0586,William Nelson,Male,24,Commerce,4,73.97,7.5,3.73
S0587,Samuel Griffin,Female,24,Engineering,1,92.77,1.2,2.8
S0588,Ronald Schneider,Female,24,Arts,2,70.46,6.2,3.96
S0589,Samantha Castillo,Male,25,Arts,4,88.01,6.9,3.02
S0590,Alejandro Kelley,Male,25,Engineering,3,70.88,1.9,2.2
S0591,Mark Hernandez,Male,18,Engineering,3,54.69,8.6,3.35
S0592,Angela Fowler,Female,25,Commerce,2,69.38,4.9,2.5
S0593,Gregory Walker,Female,25,Science,4,65.11,5.2,2.54
S0594,Carol Webster,Female,24,Commerce,4,61.04,7.3,2.65
S0595,Rebecca Owens,Female,20,Science,2,89.53,3.3,3.42
S0596,Eric Wilson,Male,19,Commerce,4,68.18,2.6,2.1
S0597,Jeffrey Howard,Female,20,Science,3,63.66,8.1,3.95
S0598,Gail Patel,Female,18,Science,2,60.5,2.1,3.8
S0599,Nicole Branch,Female,20,Commerce,1,51.56,7.4,2.0
S0600,Brittany Richards,Female,21,Arts,3,61.88,4.8,3.64
S0601,Frances Krause,Female,22,Science,4,92.68,3.1,3.5
S0602,Dakota Jones,Male,24,Science,3,89.98,4.8,2.57
S0603,Daniel Hall,Female,25,Commerce,2,54.22,5.2,3.89
S0604,James Garcia,Female,24,Commerce,3,59.98,4.6,2.64
S0605,Erika Nolan,Male,21,Commerce,1,98.93,7.5,2.91
S0606,Francis Jackson,Female,23,Science,4,99.7,8.4,3.2
S0607,Phillip Wood,Female,19,Science,4,77.99,3.1,3.51
S0608,Jessica Reed,Female,22,Science,2,95.83,5.7,2.94
S0609,David Green,Male,20,Commerce,3,68.1,1.4,2.62
S0610,Ronnie Davis,Female,23,Arts,3,66.22,5.9,3.42
S0611,Joshua Garcia,Male,22,Commerce,3,88.74,2.8,3.15
S0612,Jason Alvarez,Male,24,Engineering,1,99.61,5.2,3.4
S0613,Carol Palmer,Male,21,Science,1,54.72,8.6,3.5
S0614,Lori Lopez,Male,21,Arts,4,77.21,4.3,3.48
S0615,Brandon Conner,Female,21,Engineering,4,97.24,1.3,3.52
S0616,Melissa Thomas,Female,18,Science,2,71.15,5.0,2.63
S0617,Sonya Gross,Female,25,Engineering,3,69.68,3.4,2.29
S0618,Maurice Mejia,Male,18,Engineering,3,68.03,6.3,3.66
S0619,John Lewis,Male,18,Science,2,78.46,6.1,2.68
S0620,Charles Edwards,Female,22,Science,4,70.16,4.5,3.56
S0621,Richard Williams,Male,18,Engineering,4,54.18,8.6,2.15
S0622,Joshua Peterson,Female,19,Science,3,53.8,7.3,2.24
S0623,Stephanie Hart,Female,18,Commerce,1,68.48,2.3,2.7
S0624,Sean Hendricks,Female,18,Engineering,1,60.6,7.3,2.06
S0625,Erica Braun,Female,23,Engineering,3,71.53,6.0,2.31
S0626,Dana Gordon,Male,19,Arts,3,69.1,9.0,3.47
S0627,James Valdez,Male,19,Arts,3,87.39,3.1,2.68
S0628,Erin Willis,Male,19,Engineering,2,81.58,6.6,3.85
S0629,Mrs. Brittany Miller,Male,18,Science,2,74.01,2.7,2.65
S0630,Lawrence Gill,Female,18,Science,4,76.74,5.0,3.65
S0631,Molly Ramirez,Female,25,Science,3,65.31,3.5,3.84
S0632,Jordan Baker,Female,20,Science,4,67.1,6.2,3.11
S0633,Leslie Oconnor,Male,25,Arts,3,50.41,3.5,3.29
S0634,Robert Moore,Female,21,Arts,2,78.2,4.6,2.47
S0635,Alexis Scott,Male,18,Arts,3,68.48,7.9,3.74
S0636,John Owen,Male,18,Arts,4,88.63,8.9,3.77
S0637,Sarah White,Male,22,Science,4,82.63,8.4,3.43
S0638,Wanda Cooke,Male,24,Commerce,4,97.72,9.8,2.1
S0639,Kimberly Banks,Female,19,Engineering,4,72.15,5.9,2.68
S0640,Morgan Manning,Male,23,Science,2,87.69,8.0,3.08
S0641,Amanda Mata,Male,22,Engineering,3,78.32,4.8,3.97
S0642,Teresa Kirby,Male,21,Commerce,1,70.15,1.6,2.99
S0643,Krista Mejia,Male,22,Science,3,50.39,7.7,2.64
S0644,Anthony Day,Female,20,Science,2,61.27,2.8,2.58
S0645,Gina Little,Male,24,Engineering,1,60.43,3.5,2.07
S0646,Joseph Wells,Male,25,Commerce,2,65.14,4.1,2.25
S0647,Wayne Francis,Female,24,Commerce,2,65.86,8.3,3.26
S0648,Joseph Peters,Female,20,Commerce,2,70.85,9.1,2.13
S0649,Katherine Robinson,Female,25,Science,2,88.23,1.3,3.33
S0650,Samuel Sanchez,Female,24,Engineering,2,59.68,5.9,2.32
S0651,Chad Bennett,Male,19,Arts,2,91.26,9.6,2.48
S0652,Timothy Lawrence,Male,20,Science,1,76.02,3.2,2.64
S0653,Melissa Phillips,Male,20,Engineering,1,80.67,4.7,3.5
S0654,Carlos Bauer,Male,18,Science,4,84.72,1.9,2.58
S0655,Michael Washington,Male,23,Engineering,3,53.43,5.7,3.86
S0656,Tyler Charles,Male,19,Science,1,93.66,8.9,3.98
S0657,Cheryl Brooks,Male,23,Engineering,3,74.43,6.3,2.65
S0658,Richard Avery,Female,23,Commerce,3,90.22,8.4,3.62
S0659,Kenneth Duncan MD,Male,25,Science,3,73.45,3.5,3.14
S0660,Bryan Martinez,Female,24,Engineering,4,62.57,7.4,2.07
S0661,Matthew Carter,Male,24,Commerce,3,66.19,2.5,3.02
S0662,Shelly Martinez,Female,18,Engineering,1,64.97,9.2,2.71
S0663,Andrew Soto,Male,21,Engineering,3,67.11,2.6,3.04
S0664,Jonathan Barr,Male,21,Arts,3,52.19,5.0,3.52
S0665,Cheryl Brown,Female,25,Commerce,2,50.64,6.4,3.31
S0666,Taylor Hampton,Male,20,Engineering,3,59.57,6.9,3.27
S0667,Manuel Fisher,Male,25,Engineering,3,63.77,2.0,3.76
S0668,Troy Simmons,Female,20,Commerce,3,64.83,6.7,2.98
S0669,James Garrett,Male,21,Arts,4,62.11,5.4,2.2
S0670,Jeffrey Thompson,Female,22,Commerce,4,76.9,4.1,2.09
S0671,David Dudley,Male,23,Science,1,54.21,5.0,3.43
S0672,Kevin Jones,Female,19,Commerce,4,57.99,6.5,2.7
S0673,Heather Taylor,Male,20,Arts,3,79.51,6.7,2.04
S0674,Luis Elliott MD,Female,18,Commerce,2,70.56,6.0,2.09
S0675,Steven Brown,Male,19,Science,1,70.76,4.8,2.94
S0676,Christopher Meyers,Female,19,Commerce,4,58.34,8.9,2.79
S0677,Mr. Leon Garrett,Male,22,Engineering,3,96.14,8.4,3.53
S0678,Peter Washington,Female,22,Commerce,4,69.13,3.9,2.22
S0679,Melanie Davis,Male,22,Arts,3,74.56,7.0,3.84
S0680,Daniel Tucker,Female,23,Engineering,4,92.97,6.5,3.17
S0681,Logan Sanford,Female,21,Engineering,1,75.13,2.2,2.08
S0682,Rachel Collins,Male,25,Arts,1,82.41,5.1,3.67
S0683,Andrea Moreno,Female,23,Engineering,4,60.79,7.8,3.49
S0684,Blake Wilkinson,Male,25,Engineering,3,89.07,5.4,2.85
S0685,Sabrina Thomas,Male,22,Science,1,91.56,1.5,3.8
S0686,Ronald Miller,Male,22,Science,4,95.32,5.5,2.83
S0687,Lindsey Garcia,Male,20,Engineering,3,93.09,9.9,3.28
S0688,Anthony Garcia,Female,24,Engineering,1,53.61,9.6,2.87
S0689,Zachary Brown,Female,22,Engineering,4,74.91,8.3,2.61
S0690,Rodney Brown,Female,22,Science,2,90.87,5.4,2.79
S0691,Eric Hutchinson,Male,24,Arts,4,66.08,7.1,2.43
S0692,Dana Smith,Female,21,Science,4,71.54,7.6,3.43
S0693,Kirk Smith,Female,21,Engineering,4,71.11,6.2,3.64
S0694,Jason Tucker,Male,20,Engineering,1,55.1,4.8,3.68
S0695,Thomas Lambert,Female,22,Science,3,77.97,5.7,3.92
S0696,Joshua Cunningham,Male,20,Engineering,4,59.95,6.4,3.5
S0697,Kelly Davis,Female,22,Science,1,67.15,7.3,3.25
S0698,Christopher Valenzuela,Female,21,Commerce,1,58.42,6.7,3.12
S0699,Louis Carter,Female,22,Engineering,2,85.87,3.5,3.93
S0700,Lori Nicholson,Female,25,Commerce,2,98.1,1.2,3.41
S0701,Sarah Green,Female,18,Commerce,1,55.96,5.2,2.84
S0702,April Love,Male,21,Commerce,2,62.49,4.7,3.87
S0703,John Evans,Female,24,Science,1,65.65,3.5,3.18
S0704,Jeremy Wilkinson,Male,18,Engineering,1,99.67,7.7,3.65
S0705,Michelle Herrera,Male,19,Science,1,90.62,2.1,2.39
S0706,David Powell,Male,21,Engineering,3,98.16,1.5,2.57
S0707,Samantha Ramos,Female,21,Commerce,3,50.73,9.8,3.34
S0708,Peter Peters,Male,20,Arts,1,95.04,2.8,3.4
S0709,Nicholas Campbell,Female,23,Commerce,4,95.49,6.2,2.24
S0710,Lisa Walker,Male,19,Engineering,3,88.25,9.6,3.48
S0711,Patty Braun,Female,24,Commerce,4,84.72,2.2,2.76
S0712,Kevin Sweeney,Male,20,Commerce,4,57.42,7.3,2.71
S0713,Lisa Gordon,Female,18,Arts,2,61.55,6.9,3.42
S0714,Carlos Beltran,Male,20,Science,4,89.86,4.6,3.28
S0715,Marcus Romero,Female,20,Commerce,3,86.77,9.9,2.66
S0716,Ronald Reeves,Male,21,Science,4,56.91,8.6,2.64
S0717,Johnny Wilson,Male,24,Engineering,4,65.61,5.3,2.19
S0718,Philip Robinson,Male,19,Commerce,3,71.11,7.7,3.49
S0719,Sydney Gonzalez,Female,22,Arts,4,77.34,10.0,3.91
S0720,Stephanie Meyer,Male,18,Arts,2,70.73,1.6,2.2
S0721,Omar Cordova,Female,22,Engineering,4,79.21,1.6,3.95
S0722,Luis Andrews,Female,22,Engineering,4,83.89,5.2,3.19
S0723,Johnny Harvey,Female,19,Science,1,90.98,7.1,3.22
S0724,Kari Russell,Female,22,Science,4,66.36,3.2,2.86
S0725,Tabitha Russo,Female,23,Science,3,84.57,4.5,3.26
S0726,Nancy Williams,Male,25,Commerce,1,77.66,7.1,2.23
S0727,Megan Knight,Female,18,Engineering,3,75.54,8.4,2.69
S0728,Robin Carson,Male,22,Science,1,90.91,5.3,2.29
S0729,Dalton Macias,Male,25,Arts,4,84.02,5.3,3.25
S0730,Austin Smith,Male,19,Science,4,50.85,2.4,3.55
S0731,Adam Freeman,Female,25,Arts,3,86.77,3.4,3.25
S0732,Daniel Ward,Male,22,Engineering,3,55.84,1.5,3.37
S0733,Vincent Byrd,Female,18,Arts,1,81.94,7.2,2.41
S0734,Lisa Wade,Male,25,Engineering,1,96.12,3.8,2.18
S0735,Brian Johnson,Male,24,Science,1,90.38,3.2,3.66
S0736,Ann Maddox,Female,22,Science,4,96.6,8.9,3.15
S0737,Daniel Allen,Female,20,Commerce,1,84.91,2.2,2.72
S0738,Kelly Salinas,Male,24,Arts,4,90.23,7.8,3.73
S0739,Kerri Thomas,Male,23,Science,1,74.75,6.1,2.52
S0740,Heidi Fischer,Female,18,Arts,3,88.61,9.7,3.32
S0741,Timothy Williams,Female,21,Commerce,1,69.27,3.3,3.45
S0742,Stephen Kelly,Female,20,Arts,3,74.95,7.6,2.72
S0743,Samantha Long,Male,25,Science,3,52.72,8.1,3.55
S0744,Hannah Mcclain,Female,22,Science,1,74.64,3.8,2.4
S0745,Erin Chan,Male,23,Engineering,4,63.85,3.2,2.48
S0746,Jeffrey Ray,Male,23,Engineering,2,89.2,7.3,3.63
S0747,Thomas Dyer,Female,21,Arts,4,71.79,5.6,2.18
S0748,Leslie Howell,Male,20,Arts,4,68.56,2.5,3.21
S0749,Rachel Chen,Male,22,Commerce,4,94.68,9.4,3.39
S0750,Michael Guerrero,Female,19,Commerce,3,63.15,9.8,3.53
S0751,Emma Smith,Male,20,Commerce,3,70.75,5.8,3.17
S0752,Jeremy Gonzales,Male,21,Commerce,2,92.78,2.2,2.54
S0753,Mr. Troy Miller,Male,20,Commerce,4,71.84,9.0,3.19
S0754,Madeline Gardner,Male,18,Arts,2,70.09,3.2,3.78
S0755,Ashley Lee,Male,19,Science,2,60.96,7.5,2.91
S0756,Ethan Park,Male,23,Arts,4,80.54,7.3,3.51
S0757,Christopher Johnson,Male,25,Arts,2,64.29,5.6,2.49
S0758,Brian Sandoval,Male,20,Commerce,4,53.63,6.5,2.12
S0759,Kyle Peters,Female,24,Science,3,75.21,5.8,2.83
S0760,Michael Anderson,Female,24,Engineering,1,86.49,4.3,3.8
S0761,Katie Lopez,Female,23,Arts,2,57.41,8.3,3.26
S0762,Jessica Kennedy,Male,20,Engineering,2,64.72,9.0,2.88
S0763,William Martinez,Female,22,Commerce,1,68.59,5.3,2.09
S0764,Andrew Bennett,Female,21,Commerce,3,89.44,2.6,3.11
S0765,Stephanie Lane,Female,23,Science,1,93.13,2.1,2.65
S0766,Wendy Harris,Male,25,Science,2,66.89,1.8,3.59
S0767,Elizabeth Griffin,Female,24,Science,4,93.39,4.3,3.38
S0768,Ronald Hampton,Male,19,Engineering,1,91.21,6.5,2.58
S0769,Patricia Brown,Male,19,Science,4,59.17,6.5,2.97
S0770,Michael Brooks,Female,22,Science,2,75.96,1.7,2.4
S0771,Tony Norton,Male,25,Engineering,1,68.86,2.9,2.92
S0772,Justin Walker,Male,19,Science,1,81.62,6.2,3.85
S0773,James Huff,Male,25,Commerce,4,89.18,10.0,2.29
S0774,Jamie Morgan,Male,23,Commerce,2,51.25,6.5,3.14
S0775,Theresa Schmidt,Male,20,Science,4,59.57,7.7,3.19
S0776,Lindsey Hawkins,Male,24,Commerce,1,57.74,9.4,3.49
S0777,Kimberly Figueroa,Male,22,Arts,1,96.34,6.9,3.34
S0778,Tyler Baker,Male,22,Arts,2,64.86,9.6,3.31
S0779,Jason Glass,Female,23,Commerce,4,63.71,3.3,2.49
S0780,Frank Brewer,Male,20,Arts,1,90.26,9.0,3.33
